key,press_time,release_time,dwell_time,flight_time
s,0.0,88.35,88.35,0.0
e,241.32,341.2,99.87,152.97
c,422.73,509.28,86.55,81.53
u,586.42,689.05,102.64,77.14
r,784.38,867.47,83.09,95.33
e,935.56,1036.92,101.36,68.09
p,1190.58,1294.22,103.64,153.66
a,1409.66,1544.93,135.27,115.45
s,1685.85,1801.92,116.07,140.92
s,1957.43,2081.32,123.89,155.52
w,2190.87,2310.21,119.34,109.55
o,2422.64,2495.65,73.01,112.43
r,2593.02,2670.26,77.25,97.37
d,2749.48,2886.81,137.33,79.22
1,3073.5,3218.76,145.26,186.68
2,3451.42,3553.23,101.81,232.66
3,3717.79,3842.53,124.74,164.56
