key,press_time,release_time,dwell_time,flight_time
s,0.0,56.81,56.81,0.0
e,125.73,181.78,56.06,68.91
c,290.82,364.48,73.66,109.04
u,468.07,543.5,75.43,103.58
r,596.68,659.25,62.57,53.18
e,770.65,834.2,63.55,111.4
p,914.61,1006.47,91.86,80.41
a,1099.23,1171.22,72.0,92.76
s,1275.92,1317.49,41.58,104.69
s,1391.21,1467.14,75.92,73.72
w,1588.26,1643.22,54.96,121.12
o,1726.57,1785.73,59.16,83.36
r,1851.12,1927.44,76.32,65.39
d,2016.23,2093.45,77.22,88.79
1,2181.89,2266.99,85.11,88.44
2,2366.59,2431.61,65.01,99.6
3,2537.44,2624.03,86.59,105.84
