key,press_time,release_time,dwell_time,flight_time
s,0.0,66.14,66.14,0.0
e,131.73,224.13,92.41,65.59
c,290.44,419.12,128.68,66.31
u,494.56,586.02,91.46,75.43
r,694.54,758.52,63.98,108.52
e,873.55,989.05,115.5,115.03
p,1054.07,1111.71,57.63,65.03
a,1203.1,1302.31,99.21,91.39
s,1384.96,1458.62,73.67,82.65
s,1530.52,1619.27,88.76,71.89
w,1720.02,1811.39,91.37,100.75
o,1916.65,2054.63,137.99,105.25
r,2188.59,2254.98,66.39,133.96
d,2348.8,2452.3,103.5,93.82
1,2542.47,2650.56,108.09,90.18
2,2712.48,2836.45,123.97,61.92
3,2949.23,3052.71,103.47,112.79
