key,press_time,release_time,dwell_time,flight_time
s,0.0,193.62,193.62,0.0
e,427.96,541.9,113.94,234.34
c,726.16,890.44,164.28,184.26
u,1055.81,1256.18,200.36,165.37
r,1361.64,1558.79,197.15,105.46
e,1625.49,1765.04,139.55,66.71
p,2024.49,2289.11,264.62,259.45
a,2401.88,2503.71,101.83,112.77
s,2631.07,2812.12,181.06,127.36
s,3034.81,3129.6,94.79,222.69
w,3447.46,3655.63,208.17,317.86
o,3924.16,4084.32,160.17,268.53
r,4220.93,4391.65,170.72,136.6
d,4611.99,4681.85,69.85,220.34
1,4878.31,5129.31,251.0,196.47
2,5311.06,5523.24,212.17,181.75
3,5765.1,5971.17,206.07,241.86
