key,press_time,release_time,dwell_time,flight_time
s,0.0,117.67,117.67,0.0
e,224.14,319.02,94.88,106.47
c,483.47,582.87,99.4,164.45
u,650.11,733.51,83.4,67.24
r,851.77,978.73,126.95,118.27
e,1071.89,1172.2,100.32,93.16
p,1245.53,1351.44,105.91,73.33
a,1479.51,1601.8,122.29,128.07
s,1756.55,1853.05,96.5,154.76
s,1967.96,2037.12,69.16,114.91
w,2135.46,2275.18,139.73,98.34
o,2416.59,2522.34,105.75,141.41
r,2624.59,2711.02,86.44,102.25
d,2845.29,3003.25,157.97,134.26
1,3137.26,3260.57,123.31,134.01
2,3363.23,3529.37,166.14,102.66
3,3642.17,3799.82,157.66,112.8
