key,press_time,release_time,dwell_time,flight_time
s,0.0,226.17,226.17,0.0
e,478.85,550.02,71.17,252.68
c,685.5,824.88,139.38,135.48
u,930.75,1163.8,233.05,105.87
r,1374.28,1567.86,193.58,210.48
e,1754.75,1932.52,177.77,186.89
p,2105.75,2358.54,252.78,173.24
a,2601.99,2776.54,174.55,243.45
s,3098.62,3274.27,175.64,322.08
s,3459.07,3573.12,114.05,184.8
w,3723.48,3906.17,182.68,150.37
o,4063.87,4261.24,197.37,157.7
r,4510.55,4656.7,146.15,249.32
d,4856.35,5052.39,196.04,199.65
1,5217.43,5440.35,222.93,165.04
2,5662.55,5933.99,271.44,222.19
3,6083.57,6311.33,227.76,149.58
