key,press_time,release_time,dwell_time,flight_time
s,0.0,128.72,128.72,0.0
e,286.78,424.95,138.16,158.06
c,537.31,678.39,141.08,112.36
u,772.48,999.2,226.73,94.09
r,1148.01,1352.62,204.62,148.8
e,1451.75,1592.25,140.5,99.13
p,1744.49,1913.77,169.28,152.24
a,2034.44,2195.01,160.58,120.67
s,2431.31,2537.47,106.16,236.3
s,2764.98,2868.37,103.39,227.51
w,2948.19,3115.32,167.13,79.82
o,3287.49,3423.25,135.76,172.18
r,3550.61,3719.67,169.05,127.36
d,3806.4,3965.82,159.42,86.73
1,4087.33,4299.16,211.82,121.52
2,4491.99,4711.96,219.97,192.83
3,4919.06,5057.43,138.37,207.1
