key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,119.74,207.35,87.61,79.74
c,296.09,390.0,93.91,88.75
u,483.45,578.12,94.67,93.45
r,634.87,722.89,88.02,56.75
e,814.07,901.99,87.92,91.18
p,1012.26,1106.87,94.61,110.27
a,1177.77,1243.57,65.81,70.89
s,1338.52,1394.63,56.11,94.95
s,1489.37,1547.89,58.52,94.74
w,1632.57,1723.2,90.63,84.68
o,1810.16,1894.24,84.08,86.96
r,1983.39,2049.09,65.7,89.15
d,2134.69,2211.52,76.83,85.6
1,2252.05,2335.08,83.03,40.52
2,2418.59,2525.65,107.06,83.51
3,2594.46,2690.21,95.75,68.81
