key,press_time,release_time,dwell_time,flight_time
s,0.0,166.03,166.03,0.0
e,305.84,508.3,202.45,139.81
c,699.82,973.39,273.57,191.52
u,1265.16,1447.29,182.13,291.77
r,1640.9,1887.99,247.09,193.61
e,2038.8,2225.49,186.69,150.81
p,2359.73,2584.15,224.42,134.24
a,2798.43,2995.36,196.94,214.28
s,3142.28,3402.55,260.27,146.91
s,3637.8,3828.65,190.85,235.25
w,4028.39,4189.83,161.44,199.74
o,4341.16,4503.77,162.6,151.34
r,4669.82,4762.83,93.01,166.05
d,4887.69,4999.05,111.36,124.85
1,5238.57,5533.97,295.4,239.52
2,5648.37,5917.02,268.65,114.4
3,6116.53,6391.85,275.32,199.52
