key,press_time,release_time,dwell_time,flight_time
s,0.0,184.77,184.77,0.0
e,381.86,529.03,147.17,197.1
c,709.39,865.38,155.98,180.36
u,1059.66,1239.61,179.95,194.29
r,1331.08,1524.83,193.75,91.47
e,1640.46,1843.21,202.76,115.63
p,1986.35,2185.13,198.78,143.13
a,2419.01,2555.33,136.32,233.88
s,2768.09,2869.53,101.44,212.77
s,3069.61,3276.57,206.96,200.07
w,3355.03,3539.05,184.02,78.46
o,3658.55,3875.79,217.24,119.5
r,3955.76,4127.86,172.1,79.97
d,4260.32,4444.59,184.27,132.45
1,4552.94,4715.52,162.58,108.35
2,4861.38,5130.16,268.78,145.86
3,5231.87,5431.53,199.66,101.71
