key,press_time,release_time,dwell_time,flight_time
s,0.0,85.22,85.22,0.0
e,222.32,336.88,114.56,137.1
c,426.16,503.54,77.37,89.28
u,655.28,753.25,97.97,151.75
r,891.09,998.07,106.98,137.84
e,1141.6,1225.83,84.23,143.53
p,1362.86,1462.95,100.08,137.03
a,1589.02,1680.93,91.91,126.07
s,1775.02,1835.32,60.3,94.09
s,1938.43,2008.78,70.35,103.11
w,2112.24,2218.49,106.25,103.46
o,2324.5,2391.08,66.58,106.01
r,2512.08,2595.71,83.63,121.0
d,2706.61,2814.97,108.36,110.9
1,2919.68,3037.12,117.45,104.71
2,3158.02,3245.08,87.06,120.9
3,3323.26,3410.48,87.22,78.17
