key,press_time,release_time,dwell_time,flight_time
s,0.0,96.78,96.78,0.0
e,157.18,268.75,111.57,60.39
c,373.21,464.72,91.51,104.46
u,544.21,673.51,129.29,79.49
r,796.93,888.28,91.35,123.42
e,1011.45,1151.28,139.84,123.16
p,1235.56,1341.33,105.77,84.27
a,1438.79,1574.29,135.5,97.46
s,1698.33,1820.26,121.92,124.04
s,1948.83,2066.33,117.5,128.57
w,2168.49,2304.53,136.04,102.16
o,2419.5,2527.81,108.3,114.97
r,2670.13,2776.78,106.65,142.32
d,2899.33,3018.09,118.76,122.55
1,3135.9,3315.41,179.51,117.81
2,3439.34,3585.61,146.27,123.93
3,3648.8,3835.63,186.83,63.19
