key,press_time,release_time,dwell_time,flight_time
s,0.0,61.69,61.69,0.0
e,170.03,260.46,90.42,108.34
c,377.29,450.12,72.83,116.83
u,529.8,627.31,97.51,79.68
r,698.61,781.29,82.68,71.3
e,879.47,995.17,115.7,98.18
p,1064.04,1169.74,105.69,68.87
a,1239.98,1304.46,64.48,70.24
s,1403.52,1468.55,65.03,99.06
s,1524.74,1610.84,86.1,56.18
w,1705.43,1792.29,86.86,94.59
o,1881.17,1972.06,90.89,88.88
r,2090.21,2181.08,90.87,118.15
d,2318.91,2383.72,64.8,137.84
1,2414.22,2524.56,110.34,30.51
2,2619.79,2715.03,95.24,95.23
3,2798.55,2894.28,95.74,83.52
