key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,143.45,212.1,68.65,103.45
c,319.46,404.22,84.76,107.36
u,484.82,579.21,94.39,80.6
r,667.1,747.09,79.99,87.89
e,870.26,960.4,90.15,123.17
p,1088.55,1187.73,99.17,128.15
a,1263.59,1338.48,74.89,75.87
s,1436.86,1495.72,58.86,98.38
s,1624.29,1708.58,84.29,128.57
w,1821.01,1901.11,80.1,112.43
o,2010.34,2115.22,104.88,109.24
r,2186.48,2265.29,78.81,71.26
d,2372.14,2433.74,61.6,106.85
1,2522.31,2626.94,104.62,88.57
2,2720.3,2778.95,58.65,93.37
3,2892.01,2977.27,85.25,113.06
