key,press_time,release_time,dwell_time,flight_time
s,0.0,119.65,119.65,0.0
e,265.73,373.24,107.51,146.08
c,486.76,585.27,98.52,113.52
u,703.55,749.23,45.68,118.28
r,840.84,995.76,154.92,91.61
e,1121.35,1221.09,99.75,125.58
p,1387.51,1541.76,154.24,166.42
a,1666.5,1794.07,127.58,124.74
s,1893.54,2033.42,139.88,99.47
s,2178.97,2283.74,104.77,145.55
w,2425.83,2555.61,129.78,142.1
o,2669.31,2780.33,111.02,113.7
r,2867.16,2927.24,60.07,86.83
d,3068.43,3200.85,132.41,141.2
1,3330.53,3479.43,148.9,129.68
2,3630.22,3827.82,197.61,150.79
3,3986.24,4194.3,208.05,158.42
