key,press_time,release_time,dwell_time,flight_time
s,0.0,81.0,81.0,0.0
e,129.29,217.09,87.79,48.29
c,294.34,372.21,77.87,77.26
u,428.79,491.78,62.99,56.59
r,558.02,627.16,69.14,66.23
e,716.22,773.13,56.91,89.06
p,866.95,943.95,77.01,93.81
a,998.37,1081.05,82.67,54.42
s,1142.82,1200.54,57.72,61.77
s,1303.83,1381.91,78.08,103.29
w,1481.72,1565.74,84.02,99.81
o,1699.49,1801.05,101.57,133.75
r,1895.65,2011.67,116.02,94.59
d,2080.33,2120.33,40.0,68.66
1,2245.28,2323.18,77.9,124.94
2,2391.22,2488.95,97.74,68.04
3,2561.26,2666.69,105.43,72.3
