key,press_time,release_time,dwell_time,flight_time
s,0.0,99.4,99.4,0.0
e,249.1,357.01,107.9,149.71
c,504.69,632.38,127.69,147.68
u,814.42,912.42,98.0,182.04
r,960.7,1024.09,63.39,48.27
e,1218.06,1319.23,101.17,193.97
p,1474.57,1640.04,165.47,155.34
a,1757.66,1914.74,157.08,117.62
s,2037.81,2141.76,103.94,123.07
s,2262.93,2375.23,112.3,121.17
w,2517.16,2652.37,135.21,141.94
o,2786.22,2875.21,89.0,133.84
r,3006.18,3141.61,135.43,130.97
d,3241.79,3319.45,77.67,100.18
1,3434.69,3516.46,81.77,115.24
2,3659.2,3782.17,122.98,142.74
3,3903.31,4037.1,133.79,121.13
