key,press_time,release_time,dwell_time,flight_time
s,0.0,147.03,147.03,0.0
e,262.27,393.13,130.86,115.24
c,527.08,687.45,160.36,133.95
u,824.24,919.15,94.91,136.8
r,1069.16,1171.68,102.53,150.0
e,1316.08,1436.08,120.0,144.4
p,1584.83,1753.2,168.37,148.75
a,1852.97,2001.95,148.98,99.77
s,2148.09,2293.39,145.3,146.13
s,2397.31,2550.55,153.24,103.92
w,2770.67,2936.69,166.02,220.12
o,3015.23,3156.73,141.5,78.55
r,3317.92,3446.03,128.11,161.19
d,3592.62,3686.79,94.18,146.59
1,3865.27,4018.08,152.81,178.48
2,4127.22,4294.23,167.01,109.14
3,4481.32,4646.44,165.13,187.09
