key,press_time,release_time,dwell_time,flight_time
s,0.0,80.64,80.64,0.0
e,184.53,263.34,78.81,103.89
c,348.34,399.0,50.66,85.0
u,492.03,565.46,73.43,93.03
r,657.44,712.23,54.79,91.99
e,791.99,856.96,64.97,79.76
p,943.1,1009.94,66.84,86.13
a,1098.56,1172.62,74.06,88.62
s,1236.84,1294.94,58.1,64.22
s,1382.83,1440.96,58.13,87.88
w,1538.52,1615.13,76.61,97.57
o,1719.86,1780.11,60.25,104.73
r,1845.21,1902.66,57.45,65.1
d,1950.59,1990.59,40.0,47.93
1,2062.42,2131.81,69.38,71.83
2,2222.9,2301.99,79.09,91.09
3,2378.23,2456.0,77.77,76.24
