key,press_time,release_time,dwell_time,flight_time
s,0.0,49.19,49.19,0.0
e,155.46,258.13,102.66,106.28
c,366.01,432.41,66.4,107.88
u,545.31,630.35,85.04,112.9
r,734.3,811.8,77.5,103.95
e,912.11,963.42,51.31,100.3
p,1074.08,1211.6,137.52,110.66
a,1291.81,1378.64,86.83,80.2
s,1471.69,1551.45,79.76,93.05
s,1662.11,1746.99,84.88,110.66
w,1844.83,1921.83,76.99,97.84
o,2025.26,2096.64,71.37,103.44
r,2167.8,2242.37,74.57,71.16
d,2421.96,2490.53,68.57,179.58
1,2537.03,2604.51,67.49,46.5
2,2720.53,2772.14,51.61,116.02
3,2899.34,2996.16,96.82,127.19
