key,press_time,release_time,dwell_time,flight_time
s,0.0,118.03,118.03,0.0
e,214.95,300.09,85.14,96.92
c,367.09,483.01,115.92,67.0
u,670.99,815.28,144.3,187.98
r,921.92,1002.86,80.94,106.64
e,1152.41,1265.53,113.12,149.55
p,1312.06,1491.26,179.2,46.53
a,1544.82,1693.14,148.31,53.56
s,1819.07,1886.16,67.09,125.93
s,2011.59,2089.63,78.04,125.43
w,2209.67,2319.88,110.21,120.04
o,2405.82,2540.04,134.22,85.94
r,2654.64,2728.45,73.81,114.6
d,2821.83,2896.96,75.14,93.38
1,3005.48,3154.95,149.47,108.52
2,3278.63,3435.21,156.58,123.68
3,3581.87,3749.15,167.27,146.66
