key,press_time,release_time,dwell_time,flight_time
s,0.0,70.59,70.59,0.0
e,159.87,249.19,89.32,89.29
c,298.52,369.27,70.75,49.33
u,458.11,554.65,96.54,88.84
r,650.87,725.84,74.97,96.22
e,853.97,940.9,86.93,128.13
p,1026.95,1120.27,93.31,86.05
a,1253.94,1293.94,40.0,133.68
s,1403.56,1443.56,40.0,109.61
s,1524.39,1595.28,70.89,80.84
w,1689.38,1784.14,94.77,94.09
o,1876.52,1946.73,70.22,92.37
r,2066.52,2137.85,71.33,119.79
d,2236.73,2292.82,56.1,98.87
1,2371.33,2480.43,109.11,78.51
2,2582.65,2666.97,84.33,102.21
3,2736.07,2835.69,99.62,69.1
