key,press_time,release_time,dwell_time,flight_time
s,0.0,112.61,112.61,0.0
e,299.76,506.92,207.16,187.15
c,602.76,749.99,147.22,95.85
u,870.57,1080.66,210.09,120.59
r,1177.48,1388.17,210.69,96.82
e,1503.02,1669.34,166.32,114.85
p,1782.72,2052.52,269.8,113.38
a,2206.96,2389.76,182.8,154.44
s,2464.15,2569.83,105.68,74.4
s,2727.36,2836.69,109.33,157.53
w,3033.04,3147.19,114.15,196.35
o,3333.91,3484.52,150.61,186.72
r,3599.75,3765.01,165.26,115.23
d,3921.96,4047.65,125.69,156.95
1,4151.75,4402.27,250.53,104.1
2,4607.8,4854.97,247.18,205.52
3,5077.82,5236.12,158.3,222.84
