key,press_time,release_time,dwell_time,flight_time
s,0.0,86.4,86.4,0.0
e,168.59,241.78,73.19,82.19
c,337.45,414.9,77.46,95.67
u,532.97,620.41,87.44,118.06
r,749.16,831.6,82.44,128.76
e,943.47,1037.45,93.97,111.87
p,1089.65,1177.85,88.21,52.2
a,1310.99,1424.87,113.89,133.13
s,1528.19,1583.07,54.88,103.31
s,1699.98,1739.98,40.0,116.91
w,1860.04,1929.29,69.24,120.06
o,2039.72,2144.31,104.6,110.43
r,2245.17,2300.77,55.6,100.86
d,2372.86,2441.45,68.58,72.09
1,2517.9,2619.96,102.06,76.46
2,2696.94,2802.94,106.0,76.98
3,2925.67,3024.0,98.33,122.73
