key,press_time,release_time,dwell_time,flight_time
s,0.0,78.06,78.06,0.0
e,174.91,254.15,79.24,96.85
c,358.17,447.73,89.57,104.02
u,553.64,630.79,77.15,105.9
r,751.4,817.38,65.99,120.61
e,938.95,1004.85,65.9,121.56
p,1115.25,1225.04,109.79,110.4
a,1320.04,1380.78,60.74,95.01
s,1460.08,1546.85,86.77,79.3
s,1625.15,1714.89,89.74,78.3
w,1813.94,1890.43,76.48,99.05
o,1968.47,2071.59,103.12,78.04
r,2141.69,2248.32,106.63,70.1
d,2292.26,2395.04,102.78,43.94
1,2486.92,2570.47,83.56,91.88
2,2661.35,2773.56,112.2,90.88
3,2873.72,2961.75,88.03,100.17
