key,press_time,release_time,dwell_time,flight_time
s,0.0,109.57,109.57,0.0
e,206.27,367.67,161.4,96.7
c,493.41,613.5,120.09,125.74
u,777.35,909.69,132.34,163.85
r,1005.44,1127.53,122.09,95.75
e,1224.4,1342.61,118.22,96.86
p,1405.3,1572.66,167.36,62.69
a,1699.81,1807.95,108.14,127.15
s,1942.68,2070.3,127.62,134.73
s,2198.17,2290.95,92.78,127.86
w,2441.64,2564.09,122.45,150.7
o,2707.32,2877.7,170.38,143.23
r,2936.73,3091.64,154.92,59.02
d,3230.95,3352.05,121.11,139.31
1,3478.78,3663.58,184.79,126.73
2,3778.48,3904.76,126.28,114.9
3,4014.99,4167.08,152.09,110.23
