key,press_time,release_time,dwell_time,flight_time
s,0.0,98.35,98.35,0.0
e,201.08,272.28,71.2,102.73
c,378.98,467.77,88.8,106.7
u,545.84,643.66,97.82,78.07
r,735.16,834.03,98.87,91.5
e,934.83,1012.27,77.44,100.81
p,1108.6,1204.06,95.47,96.33
a,1286.18,1393.63,107.45,82.11
s,1481.35,1567.34,85.99,87.72
s,1644.25,1702.15,57.89,76.91
w,1805.34,1902.5,97.16,103.19
o,1984.7,2087.72,103.02,82.2
r,2188.13,2267.75,79.62,100.42
d,2331.26,2415.13,83.86,63.51
1,2516.63,2640.92,124.28,101.51
2,2743.94,2853.81,109.87,103.02
3,2969.96,3088.37,118.41,116.15
