key,press_time,release_time,dwell_time,flight_time
s,0.0,138.94,138.94,0.0
e,303.2,451.12,147.92,164.26
c,626.62,742.07,115.45,175.5
u,862.38,961.45,99.07,120.3
r,1149.37,1292.14,142.77,187.92
e,1466.43,1570.29,103.86,174.29
p,1716.61,1869.65,153.04,146.32
a,2007.51,2176.05,168.54,137.86
s,2355.23,2416.69,61.46,179.18
s,2554.42,2670.85,116.43,137.74
w,2823.53,2979.99,156.46,152.68
o,3083.37,3210.96,127.6,103.38
r,3351.17,3462.22,111.05,140.21
d,3613.85,3697.09,83.24,151.63
1,3846.94,4001.11,154.17,149.85
2,4193.3,4366.59,173.29,192.19
3,4541.98,4708.18,166.2,175.39
