key,press_time,release_time,dwell_time,flight_time
s,0.0,59.78,59.78,0.0
e,188.19,287.39,99.21,128.41
c,393.18,477.93,84.75,105.79
u,609.34,666.29,56.95,131.41
r,732.32,860.07,127.75,66.03
e,1011.59,1103.99,92.41,151.51
p,1277.76,1385.7,107.94,173.77
a,1495.11,1598.47,103.36,109.41
s,1776.55,1889.52,112.97,178.08
s,2015.69,2134.34,118.65,126.17
w,2353.92,2459.24,105.32,219.57
o,2611.63,2706.09,94.46,152.39
r,2856.08,2985.73,129.65,150.0
d,3165.21,3314.05,148.84,179.48
1,3435.96,3551.34,115.38,121.91
2,3704.3,3836.99,132.69,152.96
3,3980.05,4134.54,154.49,143.06
