key,press_time,release_time,dwell_time,flight_time
s,0.0,49.91,49.91,0.0
e,112.64,193.92,81.29,62.73
c,275.5,334.31,58.81,81.58
u,422.03,496.34,74.31,87.72
r,585.04,675.98,90.94,88.7
e,768.72,841.02,72.3,92.74
p,932.93,1003.61,70.68,91.92
a,1073.66,1136.66,63.0,70.04
s,1237.08,1304.72,67.64,100.42
s,1387.29,1458.19,70.9,82.57
w,1544.83,1627.0,82.18,86.64
o,1719.03,1789.11,70.08,92.03
r,1861.44,1941.01,79.57,72.33
d,2024.69,2085.9,61.21,83.68
1,2164.19,2252.25,88.06,78.3
2,2326.11,2407.63,81.53,73.85
3,2489.61,2579.88,90.27,81.98
