key,press_time,release_time,dwell_time,flight_time
s,0.0,103.71,103.71,0.0
e,269.54,361.8,92.26,165.83
c,556.77,723.16,166.39,194.97
u,948.58,1065.05,116.47,225.43
r,1172.38,1286.15,113.76,107.33
e,1517.72,1625.75,108.02,231.58
p,1753.25,1904.2,150.96,127.5
a,2045.18,2161.08,115.9,140.97
s,2297.54,2381.28,83.75,136.45
s,2510.85,2589.67,78.82,129.57
w,2772.56,2880.56,108.0,182.9
o,3020.31,3179.65,159.34,139.74
r,3300.78,3450.53,149.75,121.13
d,3679.12,3804.27,125.14,228.6
1,3926.54,4061.63,135.1,122.27
2,4165.5,4294.7,129.2,103.87
3,4457.17,4598.24,141.07,162.47
