key,press_time,release_time,dwell_time,flight_time
s,0.0,136.4,136.4,0.0
e,292.28,474.46,182.19,155.87
c,602.6,756.27,153.67,128.14
u,879.0,1066.49,187.5,122.72
r,1231.96,1397.4,165.44,165.47
e,1532.46,1698.52,166.06,135.06
p,1810.47,1975.26,164.79,111.94
a,2072.56,2181.07,108.51,97.3
s,2340.89,2529.79,188.9,159.83
s,2662.12,2793.48,131.37,132.33
w,2960.42,3154.57,194.15,166.93
o,3244.64,3382.88,138.24,90.08
r,3518.19,3709.59,191.41,135.3
d,3843.54,4003.75,160.21,133.95
1,4221.43,4375.94,154.51,217.68
2,4548.17,4772.48,224.31,172.23
3,4900.03,5102.86,202.83,127.55
