key,press_time,release_time,dwell_time,flight_time
s,0.0,118.42,118.42,0.0
e,284.91,456.65,171.75,166.49
c,621.41,805.35,183.94,164.75
u,946.81,1123.84,177.03,141.46
r,1298.96,1453.72,154.76,175.12
e,1608.86,1727.74,118.88,155.14
p,1879.81,2090.29,210.48,152.07
a,2195.07,2339.82,144.75,104.78
s,2475.84,2637.93,162.09,136.02
s,2766.27,2945.91,179.63,128.34
w,3106.69,3260.64,153.95,160.79
o,3369.75,3638.76,269.01,109.11
r,3869.74,3976.07,106.34,230.98
d,4114.64,4232.88,118.24,138.57
1,4418.39,4659.79,241.4,185.51
2,4818.77,5018.34,199.57,158.98
3,5105.66,5285.66,180.0,87.32
