key,press_time,release_time,dwell_time,flight_time
s,0.0,56.51,56.51,0.0
e,132.82,205.47,72.65,76.31
c,289.65,367.68,78.03,84.18
u,477.17,534.9,57.73,109.49
r,622.93,680.95,58.02,88.03
e,752.91,834.59,81.69,71.95
p,913.99,1004.07,90.09,79.39
a,1093.68,1153.04,59.36,89.6
s,1247.27,1302.88,55.6,94.23
s,1389.24,1446.43,57.19,86.36
w,1527.13,1570.82,43.7,80.7
o,1657.64,1742.06,84.42,86.81
r,1831.29,1890.96,59.67,89.23
d,1980.64,2034.55,53.92,89.68
1,2108.45,2203.58,95.13,73.9
2,2286.99,2360.77,73.79,83.4
3,2448.39,2547.99,99.6,87.61
