key,press_time,release_time,dwell_time,flight_time
s,0.0,43.28,43.28,0.0
e,150.46,240.25,89.78,107.19
c,314.53,409.59,95.05,74.29
u,486.37,557.13,70.75,76.79
r,668.72,730.07,61.35,111.59
e,842.85,918.91,76.06,112.78
p,1013.45,1106.54,93.1,94.54
a,1230.81,1337.16,106.35,124.27
s,1470.53,1550.2,79.68,133.37
s,1641.67,1748.05,106.39,91.46
w,1844.81,1919.14,74.32,96.76
o,2018.4,2101.85,83.46,99.26
r,2204.15,2306.92,102.77,102.3
d,2417.54,2474.55,57.02,110.62
1,2533.25,2648.86,115.61,58.69
2,2764.62,2860.91,96.29,115.76
3,2960.11,3046.81,86.7,99.21
