key,press_time,release_time,dwell_time,flight_time
s,0.0,92.15,92.15,0.0
e,173.47,272.83,99.37,81.32
c,412.1,501.63,89.52,139.27
u,594.56,695.63,101.07,92.94
r,778.49,857.2,78.71,82.86
e,968.35,1064.89,96.54,111.15
p,1146.48,1242.91,96.43,81.59
a,1314.16,1402.6,88.44,71.25
s,1484.45,1553.19,68.74,81.85
s,1656.27,1753.22,96.95,103.08
w,1826.53,1908.96,82.42,73.31
o,1969.63,2038.26,68.63,60.67
r,2105.3,2206.0,100.69,67.05
d,2261.71,2347.04,85.33,55.71
1,2427.68,2523.05,95.37,80.64
2,2631.47,2709.57,78.1,108.42
3,2787.27,2893.12,105.86,77.69
