key,press_time,release_time,dwell_time,flight_time
s,0.0,65.38,65.38,0.0
e,138.05,241.55,103.51,72.67
c,356.15,442.92,86.77,114.59
u,569.9,633.97,64.07,126.98
r,681.57,802.46,120.89,47.6
e,926.87,992.99,66.12,124.41
p,1036.01,1132.28,96.27,43.02
a,1261.75,1354.78,93.03,129.47
s,1459.1,1526.75,67.65,104.32
s,1600.04,1685.25,85.21,73.29
w,1755.89,1826.73,70.84,70.64
o,1936.65,2022.27,85.62,109.92
r,2149.33,2219.25,69.93,127.06
d,2302.38,2400.22,97.84,83.13
1,2504.16,2611.23,107.08,103.94
2,2756.49,2857.36,100.87,145.26
3,2979.96,3076.43,96.47,122.6
