key,press_time,release_time,dwell_time,flight_time
s,0.0,78.22,78.22,0.0
e,199.25,306.79,107.54,121.03
c,461.6,582.76,121.15,154.82
u,717.05,822.49,105.44,134.29
r,954.61,1032.61,78.0,132.12
e,1144.75,1260.06,115.3,112.15
p,1384.2,1529.37,145.17,124.14
a,1642.17,1765.08,122.91,112.8
s,1842.12,1939.21,97.1,77.04
s,2050.77,2141.41,90.64,111.55
w,2280.36,2397.31,116.95,138.95
o,2569.8,2765.52,195.72,172.49
r,2840.48,2940.79,100.31,74.96
d,3080.63,3203.95,123.33,139.84
1,3275.83,3382.21,106.38,71.88
2,3469.32,3621.31,151.99,87.11
3,3689.85,3770.64,80.79,68.54
