key,press_time,release_time,dwell_time,flight_time
s,0.0,69.72,69.72,0.0
e,131.39,224.12,92.73,61.67
c,309.53,379.64,70.1,85.41
u,469.74,542.77,73.03,90.11
r,617.13,670.56,53.43,74.36
e,777.9,861.45,83.54,107.34
p,939.72,1040.14,100.42,78.27
a,1115.05,1185.37,70.33,74.91
s,1274.31,1352.61,78.3,88.94
s,1432.5,1501.33,68.83,79.89
w,1560.52,1638.07,77.55,59.19
o,1735.09,1812.82,77.73,97.02
r,1885.75,1963.19,77.44,72.93
d,2033.37,2096.25,62.88,70.18
1,2184.97,2264.36,79.39,88.72
2,2374.28,2466.76,92.47,109.92
3,2517.92,2600.2,82.28,51.16
