key,press_time,release_time,dwell_time,flight_time
s,0.0,68.57,68.57,0.0
e,217.38,280.26,62.88,148.81
c,380.05,476.33,96.28,99.79
u,552.91,651.81,98.9,76.58
r,694.09,754.7,60.61,42.28
e,844.69,907.25,62.56,89.99
p,977.31,1038.76,61.46,70.06
a,1125.39,1213.07,87.68,86.63
s,1323.39,1364.92,41.53,110.32
s,1439.61,1517.09,77.48,74.69
w,1600.76,1688.62,87.87,83.67
o,1770.3,1859.59,89.29,81.67
r,1943.47,2028.63,85.17,83.88
d,2081.9,2150.83,68.92,53.27
1,2227.84,2326.38,98.54,77.02
2,2403.43,2496.84,93.4,77.05
3,2601.28,2703.86,102.58,104.44
