key,press_time,release_time,dwell_time,flight_time
s,0.0,123.96,123.96,0.0
e,252.52,392.04,139.52,128.56
c,535.28,649.8,114.51,143.24
u,776.33,867.66,91.33,126.53
r,931.54,1092.44,160.9,63.89
e,1257.41,1416.5,159.09,164.97
p,1548.64,1712.95,164.31,132.14
a,1873.61,2032.9,159.29,160.66
s,2162.78,2242.2,79.42,129.89
s,2267.2,2425.04,157.84,25.0
w,2537.47,2646.6,109.13,112.42
o,2825.98,2957.37,131.39,179.38
r,3103.03,3222.71,119.68,145.66
d,3366.04,3480.36,114.32,143.33
1,3621.11,3779.74,158.64,140.74
2,3878.64,4021.83,143.19,98.89
3,4117.44,4283.89,166.45,95.62
