key,press_time,release_time,dwell_time,flight_time
s,0.0,98.37,98.37,0.0
e,244.4,365.72,121.32,146.03
c,493.08,603.04,109.96,127.36
u,730.13,909.96,179.83,127.09
r,1044.57,1154.87,110.29,134.61
e,1321.14,1428.82,107.69,166.27
p,1577.41,1709.5,132.09,148.59
a,1806.72,1958.8,152.07,97.22
s,2064.9,2177.69,112.79,106.1
s,2306.69,2410.97,104.28,129.0
w,2570.56,2710.43,139.87,159.59
o,2816.35,2936.78,120.43,105.92
r,3056.59,3133.5,76.91,119.81
d,3306.76,3391.05,84.28,173.26
1,3503.29,3635.18,131.89,112.25
2,3741.69,3825.49,83.81,106.51
3,3986.39,4109.18,122.79,160.9
