key,press_time,release_time,dwell_time,flight_time
s,0.0,81.41,81.41,0.0
e,175.77,252.01,76.25,94.35
c,351.46,446.42,94.96,99.45
u,565.33,626.19,60.85,118.91
r,748.44,839.82,91.38,122.25
e,927.22,992.07,64.85,87.4
p,1110.88,1189.89,79.01,118.81
a,1288.0,1380.6,92.6,98.11
s,1451.76,1541.05,89.29,71.15
s,1699.28,1791.01,91.73,158.23
w,1874.23,1987.42,113.19,83.22
o,2070.19,2160.72,90.53,82.78
r,2250.11,2296.87,46.76,89.39
d,2374.13,2417.95,43.82,77.27
1,2551.16,2649.09,97.93,133.21
2,2821.2,2927.71,106.5,172.12
3,2998.71,3088.71,90.0,71.01
