key,press_time,release_time,dwell_time,flight_time
s,0.0,165.76,165.76,0.0
e,247.4,407.68,160.28,81.64
c,557.65,685.85,128.21,149.96
u,843.52,966.78,123.26,157.66
r,1161.86,1254.66,92.8,195.08
e,1387.77,1427.77,40.0,133.11
p,1569.38,1699.97,130.59,141.6
a,1855.02,1942.56,87.54,155.05
s,2149.87,2264.52,114.65,207.31
s,2434.21,2562.12,127.91,169.69
w,2674.23,2852.2,177.97,112.11
o,3003.25,3127.72,124.47,151.05
r,3297.19,3391.25,94.06,169.47
d,3548.88,3661.23,112.35,157.62
1,3850.55,4008.11,157.56,189.32
2,4131.75,4264.78,133.03,123.64
3,4366.89,4528.7,161.81,102.1
