key,press_time,release_time,dwell_time,flight_time
s,0.0,125.53,125.53,0.0
e,266.73,406.02,139.29,141.2
c,543.55,682.6,139.05,137.53
u,775.17,901.14,125.97,92.57
r,1024.94,1160.73,135.78,123.8
e,1291.13,1438.95,147.82,130.41
p,1635.78,1835.9,200.13,196.82
a,1977.42,2106.65,129.23,141.52
s,2270.27,2401.25,130.98,163.62
s,2547.98,2679.94,131.96,146.73
w,2857.53,3005.69,148.16,177.59
o,3170.47,3299.71,129.25,164.78
r,3471.09,3631.62,160.52,171.38
d,3772.37,3913.01,140.65,140.75
1,4110.55,4265.85,155.31,197.53
2,4410.76,4534.19,123.43,144.91
3,4675.92,4836.16,160.24,141.73
