key,press_time,release_time,dwell_time,flight_time
s,0.0,90.1,90.1,0.0
e,227.52,320.13,92.61,137.42
c,436.18,562.32,126.14,116.06
u,733.61,845.75,112.14,171.29
r,1027.1,1153.52,126.42,181.35
e,1306.85,1416.1,109.25,153.33
p,1606.25,1757.7,151.45,190.16
a,1876.27,2008.15,131.88,118.58
s,2103.98,2185.49,81.51,95.83
s,2359.96,2474.44,114.48,174.48
w,2594.43,2721.5,127.07,119.99
o,2862.23,2974.46,112.23,140.73
r,3151.72,3272.35,120.63,177.26
d,3431.62,3549.39,117.77,159.27
1,3710.51,3835.74,125.23,161.12
2,3955.83,4036.85,81.02,120.08
3,4155.92,4315.9,159.98,119.08
