key,press_time,release_time,dwell_time,flight_time
s,0.0,62.44,62.44,0.0
e,131.56,194.33,62.77,69.12
c,287.98,334.0,46.02,93.64
u,380.64,448.88,68.24,46.63
r,526.25,607.9,81.65,77.37
e,695.63,749.37,53.74,87.73
p,807.91,871.84,63.93,58.54
a,953.43,1021.75,68.32,81.59
s,1083.27,1143.55,60.28,61.52
s,1194.22,1262.88,68.66,50.67
w,1339.49,1409.08,69.6,76.6
o,1477.05,1524.46,47.4,67.97
r,1598.17,1687.88,89.71,73.72
d,1777.06,1866.48,89.42,89.17
1,1944.57,2014.37,69.81,78.09
2,2085.63,2201.11,115.47,71.26
3,2295.78,2383.52,87.73,94.68
