key,press_time,release_time,dwell_time,flight_time
s,0.0,60.77,60.77,0.0
e,127.34,179.25,51.91,66.57
c,236.98,324.47,87.49,57.73
u,403.05,457.26,54.21,78.58
r,559.04,619.45,60.41,101.78
e,695.03,781.16,86.12,75.58
p,841.72,945.62,103.9,60.56
a,1012.28,1116.3,104.03,66.66
s,1187.73,1240.81,53.09,71.42
s,1308.58,1374.99,66.41,67.77
w,1487.78,1557.25,69.47,112.8
o,1668.02,1724.88,56.86,110.76
r,1798.93,1860.69,61.76,74.05
d,1954.43,2022.54,68.11,93.74
1,2142.66,2238.95,96.29,120.12
2,2282.15,2381.16,99.01,43.2
3,2502.5,2593.0,90.5,121.34
