key,press_time,release_time,dwell_time,flight_time
s,0.0,144.48,144.48,0.0
e,256.97,400.38,143.41,112.48
c,550.02,705.16,155.14,149.64
u,848.3,948.95,100.65,143.14
r,1055.64,1172.83,117.19,106.68
e,1266.27,1387.28,121.01,93.44
p,1533.09,1676.29,143.19,145.81
a,1787.51,1906.41,118.9,111.22
s,2135.18,2282.69,147.51,228.77
s,2409.73,2520.97,111.24,127.04
w,2670.68,2770.35,99.67,149.71
o,2891.88,3015.47,123.59,121.53
r,3162.02,3310.98,148.96,146.55
d,3430.29,3517.4,87.11,119.31
1,3653.75,3827.58,173.83,136.35
2,3932.17,4082.06,149.89,104.59
3,4181.83,4363.49,181.66,99.77
