key,press_time,release_time,dwell_time,flight_time
s,0.0,108.65,108.65,0.0
e,265.47,394.52,129.05,156.82
c,537.06,670.22,133.16,142.54
u,758.67,906.01,147.34,88.46
r,1047.4,1143.31,95.91,141.39
e,1207.89,1328.9,121.01,64.58
p,1444.16,1593.29,149.13,115.26
a,1741.92,1873.33,131.41,148.62
s,2020.1,2090.5,70.4,146.77
s,2156.82,2261.15,104.33,66.32
w,2333.4,2462.23,128.84,72.24
o,2545.13,2621.42,76.3,82.9
r,2749.44,2906.08,156.64,128.02
d,3023.98,3135.41,111.44,117.9
1,3272.54,3450.58,178.04,137.12
2,3593.18,3745.96,152.78,142.6
3,3923.81,4063.35,139.53,177.86
