key,press_time,release_time,dwell_time,flight_time
s,0.0,136.79,136.79,0.0
e,276.86,396.04,119.18,140.07
c,524.92,611.51,86.59,128.88
u,772.72,905.98,133.25,161.22
r,1011.97,1142.84,130.87,105.99
e,1260.87,1394.14,133.28,118.03
p,1453.54,1633.97,180.42,59.4
a,1740.56,1855.69,115.13,106.59
s,1897.24,1987.84,90.6,41.55
s,2138.4,2257.15,118.75,150.57
w,2353.95,2455.92,101.97,96.8
o,2568.89,2692.32,123.43,112.97
r,2819.79,2923.21,103.42,127.48
d,3088.31,3183.83,95.53,165.1
1,3303.21,3412.95,109.75,119.37
2,3508.09,3639.56,131.47,95.14
3,3815.42,3959.99,144.57,175.85
