key,press_time,release_time,dwell_time,flight_time
s,0.0,49.24,49.24,0.0
e,268.41,416.94,148.53,219.17
c,612.29,704.75,92.46,195.35
u,872.35,1002.7,130.35,167.6
r,1284.99,1418.48,133.49,282.29
e,1605.48,1705.29,99.81,187.0
p,2031.41,2195.98,164.57,326.12
a,2463.79,2611.45,147.66,267.81
s,2772.01,2899.43,127.42,160.56
s,3137.45,3335.65,198.21,238.01
w,3673.3,3865.91,192.61,337.65
o,4243.86,4434.22,190.36,377.94
r,4598.81,4718.49,119.69,164.59
d,4949.56,5143.89,194.33,231.07
1,5344.44,5547.39,202.95,200.54
2,5886.56,6121.75,235.19,339.17
3,6350.56,6604.44,253.88,228.81
