key,press_time,release_time,dwell_time,flight_time
s,0.0,185.31,185.31,0.0
e,430.22,714.25,284.04,244.91
c,861.59,1054.13,192.54,147.34
u,1477.21,1665.23,188.02,423.08
r,1912.64,2212.39,299.76,247.4
e,2539.01,2806.36,267.34,326.62
p,3083.05,3360.58,277.52,276.7
a,3605.65,3807.62,201.98,245.07
s,4042.2,4280.65,238.45,234.58
s,4468.52,4750.05,281.53,187.87
w,4963.84,5118.31,154.47,213.79
o,5246.97,5474.87,227.89,128.67
r,5786.4,5956.29,169.89,311.53
d,6231.61,6446.13,214.52,275.32
1,6805.73,7070.77,265.03,359.6
2,7369.93,7525.6,155.67,299.17
3,7694.81,7972.46,277.64,169.21
