key,press_time,release_time,dwell_time,flight_time
s,0.0,158.67,158.67,0.0
e,289.66,432.01,142.35,130.99
c,611.76,748.93,137.16,179.75
u,872.72,1028.39,155.67,123.79
r,1172.45,1318.81,146.36,144.06
e,1460.76,1611.66,150.89,141.95
p,1775.09,1952.55,177.46,163.43
a,2110.88,2297.11,186.23,158.33
s,2492.49,2605.48,112.98,195.38
s,2758.29,2891.15,132.86,152.81
w,3007.16,3143.47,136.31,116.01
o,3371.01,3549.39,178.38,227.54
r,3683.32,3861.31,177.99,133.92
d,4008.51,4099.53,91.01,147.21
1,4275.42,4479.36,203.94,175.89
2,4624.74,4802.46,177.72,145.39
3,4905.0,5038.54,133.54,102.54
