key,press_time,release_time,dwell_time,flight_time
s,0.0,124.71,124.71,0.0
e,227.01,413.22,186.21,102.3
c,539.39,694.68,155.29,126.17
u,793.09,987.53,194.44,98.41
r,1127.59,1331.53,203.94,140.05
e,1489.6,1705.29,215.69,158.07
p,1826.62,2102.32,275.7,121.33
a,2227.49,2428.77,201.28,125.17
s,2570.04,2777.77,207.73,141.27
s,2960.59,3146.65,186.06,182.82
w,3342.62,3456.63,114.01,195.97
o,3603.21,3732.43,129.22,146.57
r,3932.13,4102.87,170.74,199.7
d,4243.13,4316.82,73.69,140.26
1,4429.09,4595.21,166.13,112.26
2,4775.49,4922.37,146.88,180.28
3,5082.83,5273.46,190.63,160.46
