key,press_time,release_time,dwell_time,flight_time
s,0.0,246.16,246.16,0.0
e,426.88,634.63,207.75,180.72
c,756.87,895.72,138.85,122.24
u,1118.48,1300.92,182.44,222.76
r,1522.33,1562.33,40.0,221.41
e,1713.06,1826.1,113.04,150.73
p,2163.76,2242.46,78.69,337.66
a,2514.6,2652.36,137.76,272.14
s,2989.86,3176.9,187.03,337.5
s,3255.8,3295.8,40.0,78.9
w,3344.34,3532.31,187.97,48.54
o,3700.34,3775.19,74.86,168.03
r,3979.31,4334.07,354.76,204.12
d,4478.77,4688.68,209.91,144.7
1,4894.2,5111.32,217.13,205.51
2,5387.85,5560.4,172.55,276.53
3,5799.13,5945.1,145.98,238.73
