key,press_time,release_time,dwell_time,flight_time
s,0.0,120.31,120.31,0.0
e,251.04,424.9,173.86,130.73
c,556.66,651.54,94.88,131.76
u,818.72,979.63,160.91,167.18
r,1090.78,1248.33,157.55,111.14
e,1387.3,1515.51,128.21,138.98
p,1639.12,1787.17,148.05,123.61
a,1906.68,2049.53,142.85,119.51
s,2150.65,2263.35,112.69,101.13
s,2385.59,2519.11,133.53,122.24
w,2667.0,2818.78,151.78,147.89
o,3049.59,3249.53,199.94,230.82
r,3379.17,3529.17,150.0,129.63
d,3604.73,3734.46,129.73,75.56
1,3797.75,3946.49,148.74,63.3
2,4064.79,4201.29,136.5,118.3
3,4342.28,4482.78,140.49,141.0
