key,press_time,release_time,dwell_time,flight_time
s,0.0,121.35,121.35,0.0
e,343.13,493.62,150.5,221.77
c,601.15,797.21,196.06,107.52
u,901.27,995.58,94.31,104.06
r,1163.43,1383.73,220.3,167.85
e,1614.65,1803.83,189.18,230.92
p,2016.03,2233.98,217.95,212.21
a,2381.03,2568.11,187.09,147.04
s,2725.98,2876.57,150.59,157.87
s,3079.46,3302.75,223.3,202.89
w,3420.21,3566.0,145.78,117.46
o,3748.69,3905.05,156.36,182.69
r,4076.8,4150.62,73.81,171.76
d,4307.75,4477.89,170.14,157.14
1,4545.87,4794.44,248.57,67.98
2,4909.89,5041.1,131.2,115.45
3,5195.46,5433.87,238.41,154.36
