key,press_time,release_time,dwell_time,flight_time
s,0.0,72.84,72.84,0.0
e,156.2,233.38,77.18,83.36
c,306.45,394.15,87.7,73.07
u,479.01,566.71,87.7,84.86
r,654.79,724.55,69.76,88.08
e,797.65,865.56,67.91,73.1
p,945.85,1043.69,97.85,80.29
a,1111.87,1179.0,67.13,68.17
s,1251.41,1337.34,85.93,72.41
s,1391.15,1471.08,79.93,53.82
w,1546.72,1600.46,53.74,75.64
o,1656.84,1725.39,68.55,56.38
r,1818.15,1898.71,80.56,92.76
d,1978.39,2052.19,73.79,79.68
1,2148.61,2235.73,87.12,96.43
2,2310.13,2425.18,115.05,74.4
3,2500.82,2585.26,84.44,75.64
