key,press_time,release_time,dwell_time,flight_time
s,0.0,127.01,127.01,0.0
e,334.51,497.49,162.98,207.5
c,655.99,787.39,131.4,158.49
u,905.91,1059.89,153.98,118.52
r,1175.05,1309.22,134.18,115.15
e,1510.12,1635.94,125.83,200.89
p,1805.73,1964.07,158.35,169.78
a,2083.54,2200.5,116.95,119.47
s,2281.68,2376.85,95.17,81.18
s,2525.5,2654.94,129.45,148.65
w,2746.6,2871.39,124.8,91.66
o,3020.14,3136.86,116.72,148.75
r,3244.74,3367.96,123.21,107.88
d,3522.64,3590.84,68.21,154.68
1,3705.45,3878.03,172.58,114.61
2,3975.58,4125.69,150.11,97.55
3,4266.6,4378.67,112.08,140.91
