key,press_time,release_time,dwell_time,flight_time
s,0.0,51.63,51.63,0.0
e,112.05,208.0,95.94,60.42
c,275.9,345.08,69.18,67.9
u,427.8,550.3,122.5,82.73
r,660.27,734.76,74.48,109.97
e,831.97,923.73,91.76,97.21
p,1008.13,1158.83,150.7,84.4
a,1273.71,1333.84,60.14,114.87
s,1480.55,1561.21,80.66,146.71
s,1641.53,1703.5,61.96,80.32
w,1781.26,1867.86,86.6,77.76
o,1919.73,2001.9,82.17,51.87
r,2132.16,2211.52,79.36,130.25
d,2326.9,2398.67,71.77,115.38
1,2484.44,2615.62,131.19,85.77
2,2692.97,2779.1,86.13,77.34
3,2898.32,2971.39,73.07,119.22
