key,press_time,release_time,dwell_time,flight_time
s,0.0,212.54,212.54,0.0
e,399.9,608.6,208.7,187.37
c,766.03,830.09,64.06,157.43
u,982.9,1160.25,177.34,152.81
r,1312.5,1432.9,120.4,152.25
e,1704.2,1943.91,239.71,271.29
p,2149.08,2277.18,128.11,205.17
a,2387.92,2551.25,163.32,110.74
s,2742.69,2982.47,239.78,191.44
s,3124.64,3222.37,97.73,142.17
w,3376.39,3486.56,110.16,154.02
o,3721.68,3853.14,131.47,235.12
r,4019.61,4158.9,139.29,166.46
d,4374.56,4507.44,132.88,215.66
1,4728.65,4891.66,163.01,221.21
2,5094.98,5337.26,242.28,203.33
3,5473.22,5645.04,171.83,135.95
