key,press_time,release_time,dwell_time,flight_time
s,0.0,181.1,181.1,0.0
e,465.33,664.52,199.19,284.22
c,801.53,858.86,57.33,137.02
u,1263.99,1535.62,271.63,405.12
r,1789.22,1996.04,206.83,253.6
e,2206.84,2379.98,173.15,210.79
p,2529.85,2663.31,133.46,149.87
a,2989.67,3180.38,190.7,326.36
s,3409.35,3449.35,40.0,228.97
s,3822.47,4027.7,205.24,373.12
w,4189.81,4477.39,287.59,162.1
o,4612.4,4801.87,189.47,135.01
r,5087.64,5284.09,196.45,285.77
d,5573.57,5769.89,196.32,289.48
1,6029.04,6342.31,313.27,259.15
2,6543.8,6643.18,99.38,201.48
3,6825.52,7003.46,177.94,182.34
