key,press_time,release_time,dwell_time,flight_time
s,0.0,80.2,80.2,0.0
e,189.8,257.57,67.77,109.6
c,342.55,429.79,87.24,84.98
u,512.08,558.86,46.77,82.29
r,652.75,754.03,101.28,93.9
e,855.76,934.75,79.0,101.72
p,1040.44,1140.57,100.13,105.69
a,1250.5,1321.94,71.45,109.92
s,1440.17,1480.17,40.0,118.22
s,1565.14,1605.14,40.0,84.97
w,1695.73,1779.61,83.88,90.59
o,1865.39,1952.98,87.58,85.78
r,2094.45,2182.24,87.78,141.48
d,2261.79,2317.01,55.22,79.55
1,2435.11,2547.44,112.33,118.1
2,2572.44,2659.26,86.82,25.0
3,2751.91,2860.21,108.3,92.65
